# Daily JPL Horizons ephemerides, perihelion ±182 days, for the §17.3b comets.
# Ephemerides courtesy of the Jet Propulsion Laboratory, California Institute of
# Technology (US Government work, public domain).
# Positions, delta and RA/Dec are geometric (VEC_CORR='NONE'): no light-time or
# aberration correction, matching what the propagator computes. helio_* is
# ecliptic J2000; ra/dec come from the geocentric ICRF/J2000 equatorial vector.
# tmag is Horizons' own total magnitude, M1 + 5*log10(delta) + k1*log10(r).
# Regenerate with tools/fixtures/fetch-horizons.py — do not edit by hand.
comet,time_utc,helio_x_au,helio_y_au,helio_z_au,r_au,delta_au,ra_deg,dec_deg,tmag
encke,2023-11-20T00:00:00.000Z,-0.083558447,-0.742250221,-0.141107510,0.760150468,1.695738153,245.867166,-26.422967,16.210
encke,2023-11-21T00:00:00.000Z,-0.067764714,-0.761797737,-0.143243248,0.778104413,1.711760552,247.303401,-26.656678,16.276
encke,2023-11-22T00:00:00.000Z,-0.051928281,-0.780866644,-0.145288979,0.795963661,1.727888575,248.716172,-26.870779,16.341
encke,2023-11-23T00:00:00.000Z,-0.036061261,-0.799477251,-0.147249428,0.813723960,1.744116608,250.105728,-27.066198,16.404
encke,2023-11-24T00:00:00.000Z,-0.020174334,-0.817648694,-0.149128982,0.831381888,1.760438670,251.472340,-27.243827,16.467
encke,2023-11-25T00:00:00.000Z,-0.004276929,-0.835399009,-0.150931718,0.848934733,1.776848482,252.816294,-27.404524,16.528
encke,2023-11-26T00:00:00.000Z,0.011622623,-0.852745197,-0.152661433,0.866380383,1.793339521,254.137897,-27.549114,16.587
encke,2023-11-27T00:00:00.000Z,0.027516954,-0.869703289,-0.154321662,0.883717245,1.809905066,255.437470,-27.678386,16.646
encke,2023-11-28T00:00:00.000Z,0.043399547,-0.886288411,-0.155915705,0.900944158,1.826538242,256.715345,-27.793096,16.704
encke,2023-11-29T00:00:00.000Z,0.059264632,-0.902514841,-0.157446641,0.918060336,1.843232065,257.971868,-27.893969,16.760
encke,2023-11-30T00:00:00.000Z,0.075107098,-0.918396065,-0.158917349,0.935065310,1.859979485,259.207392,-27.981695,16.816
encke,2023-12-01T00:00:00.000Z,0.090922421,-0.933944830,-0.160330524,0.951958880,1.876773426,260.422277,-28.056935,16.870
encke,2023-12-02T00:00:00.000Z,0.106706593,-0.949173189,-0.161688691,0.968741076,1.893606822,261.616889,-28.120319,16.924
encke,2023-12-03T00:00:00.000Z,0.122456064,-0.964092552,-0.162994217,0.985412122,1.910472652,262.791598,-28.172447,16.977
encke,2023-12-04T00:00:00.000Z,0.138167693,-0.978713725,-0.164249325,1.001972408,1.927363962,263.946776,-28.213894,17.028
encke,2023-12-05T00:00:00.000Z,0.153838703,-0.993046949,-0.165456106,1.018422463,1.944273886,265.082799,-28.245204,17.079
encke,2023-12-06T00:00:00.000Z,0.169466637,-1.007101940,-0.166616526,1.034762932,1.961195658,266.200042,-28.266897,17.129
encke,2023-12-07T00:00:00.000Z,0.185049330,-1.020887919,-0.167732437,1.050994561,1.978122621,267.298880,-28.279467,17.178
encke,2023-12-08T00:00:00.000Z,0.200584871,-1.034413644,-0.168805585,1.067118176,1.995048239,268.379688,-28.283385,17.226
encke,2023-12-09T00:00:00.000Z,0.216071582,-1.047687442,-0.169837619,1.083134674,2.011966096,269.442839,-28.279098,17.274
encke,2023-12-10T00:00:00.000Z,0.231507989,-1.060717235,-0.170830094,1.099045005,2.028869908,270.488702,-28.267033,17.320
encke,2023-12-11T00:00:00.000Z,0.246892803,-1.073510563,-0.171784485,1.114850166,2.045753532,271.517643,-28.247592,17.366
encke,2023-12-12T00:00:00.000Z,0.262224902,-1.086074609,-0.172702183,1.130551193,2.062610984,272.530022,-28.221162,17.411
encke,2023-12-13T00:00:00.000Z,0.277503311,-1.098416223,-0.173584509,1.146149147,2.079436451,273.526195,-28.188107,17.456
encke,2023-12-14T00:00:00.000Z,0.292727188,-1.110541936,-0.174432713,1.161645114,2.096224318,274.506513,-28.148774,17.500
encke,2023-12-15T00:00:00.000Z,0.307895813,-1.122457988,-0.175247984,1.177040195,2.112969184,275.471319,-28.103495,17.543
encke,2023-12-16T00:00:00.000Z,0.323008572,-1.134170334,-0.176031449,1.192335504,2.129665875,276.420954,-28.052582,17.585
encke,2023-12-17T00:00:00.000Z,0.338064948,-1.145684671,-0.176784180,1.207532161,2.146309447,277.355752,-27.996334,17.627
encke,2023-12-18T00:00:00.000Z,0.353064514,-1.157006445,-0.177507196,1.222631289,2.162895178,278.276043,-27.935034,17.668
encke,2023-12-19T00:00:00.000Z,0.368006918,-1.168140871,-0.178201467,1.237634013,2.179418547,279.182155,-27.868951,17.708
encke,2023-12-20T00:00:00.000Z,0.382891882,-1.179092942,-0.178867918,1.252541453,2.195875211,280.074411,-27.798342,17.748
encke,2023-12-21T00:00:00.000Z,0.397719190,-1.189867443,-0.179507430,1.267354727,2.212260979,280.953130,-27.723448,17.787
encke,2023-12-22T00:00:00.000Z,0.412488684,-1.200468963,-0.180120844,1.282074945,2.228571783,281.818629,-27.644499,17.825
encke,2023-12-23T00:00:00.000Z,0.427200260,-1.210901902,-0.180708963,1.296703207,2.244803658,282.671219,-27.561715,17.863
encke,2023-12-24T00:00:00.000Z,0.441853859,-1.221170486,-0.181272553,1.311240606,2.260952716,283.511206,-27.475302,17.901
encke,2023-12-25T00:00:00.000Z,0.456449463,-1.231278775,-0.181812347,1.325688223,2.277015133,284.338893,-27.385456,17.937
encke,2023-12-26T00:00:00.000Z,0.470987095,-1.241230668,-0.182329046,1.340047124,2.292987136,285.154573,-27.292364,17.974
encke,2023-12-27T00:00:00.000Z,0.485466809,-1.251029915,-0.182823322,1.354318367,2.308864989,285.958537,-27.196201,18.009
encke,2023-12-28T00:00:00.000Z,0.499888694,-1.260680125,-0.183295816,1.368502993,2.324644996,286.751067,-27.097135,18.044
encke,2023-12-29T00:00:00.000Z,0.514252862,-1.270184770,-0.183747145,1.382602029,2.340323501,287.532437,-26.995325,18.079
encke,2023-12-30T00:00:00.000Z,0.528559454,-1.279547193,-0.184177898,1.396616488,2.355896889,288.302916,-26.890920,18.113
encke,2023-12-31T00:00:00.000Z,0.542808631,-1.288770617,-0.184588644,1.410547369,2.371361595,289.062762,-26.784065,18.147
encke,2024-01-01T00:00:00.000Z,0.557000575,-1.297858147,-0.184979924,1.424395655,2.386714107,289.812228,-26.674893,18.180
encke,2024-01-02T00:00:00.000Z,0.571135485,-1.306812778,-0.185352262,1.438162313,2.401950973,290.551558,-26.563535,18.213
encke,2024-01-03T00:00:00.000Z,0.585213578,-1.315637398,-0.185706158,1.451848295,2.417068802,291.280990,-26.450112,18.245
encke,2024-01-04T00:00:00.000Z,0.599235084,-1.324334798,-0.186042097,1.465454539,2.432064267,292.000752,-26.334742,18.276
encke,2024-01-05T00:00:00.000Z,0.613200246,-1.332907670,-0.186360540,1.478981964,2.446934101,292.711067,-26.217534,18.308
encke,2024-01-06T00:00:00.000Z,0.627109318,-1.341358616,-0.186661936,1.492431476,2.461675099,293.412149,-26.098594,18.338
encke,2024-01-07T00:00:00.000Z,0.640962565,-1.349690150,-0.186946714,1.505803966,2.476284117,294.104206,-25.978023,18.369
encke,2024-01-08T00:00:00.000Z,0.654760260,-1.357904704,-0.187215288,1.519100308,2.490758079,294.787438,-25.855917,18.398
encke,2024-01-09T00:00:00.000Z,0.668502685,-1.366004629,-0.187468057,1.532321362,2.505093982,295.462037,-25.732368,18.428
encke,2024-01-10T00:00:00.000Z,0.682190127,-1.373992200,-0.187705407,1.545467973,2.519288916,296.128189,-25.607462,18.457
encke,2024-01-11T00:00:00.000Z,0.695822879,-1.381869621,-0.187927708,1.558540969,2.533340088,296.786071,-25.481285,18.485
encke,2024-01-12T00:00:00.000Z,0.709401242,-1.389639025,-0.188135318,1.571541167,2.547244849,297.435853,-25.353917,18.513
encke,2024-01-13T00:00:00.000Z,0.722925519,-1.397302476,-0.188328583,1.584469366,2.561000715,298.077701,-25.225435,18.541
encke,2024-01-14T00:00:00.000Z,0.736396015,-1.404861979,-0.188507837,1.597326352,2.574605390,298.711774,-25.095914,18.568
encke,2024-01-15T00:00:00.000Z,0.749813042,-1.412319473,-0.188673403,1.610112899,2.588056752,299.338228,-24.965424,18.595
encke,2024-01-16T00:00:00.000Z,0.763176912,-1.419676842,-0.188825593,1.622829763,2.601352843,299.957214,-24.834033,18.622
encke,2024-01-17T00:00:00.000Z,0.776487940,-1.426935911,-0.188964707,1.635477690,2.614491836,300.568882,-24.701805,18.648
encke,2024-01-18T00:00:00.000Z,0.789746440,-1.434098453,-0.189091038,1.648057412,2.627471995,301.173381,-24.568801,18.674
encke,2024-01-19T00:00:00.000Z,0.802952732,-1.441166187,-0.189204867,1.660569646,2.640291653,301.770855,-24.435080,18.699
encke,2024-01-20T00:00:00.000Z,0.816107131,-1.448140784,-0.189306469,1.673015098,2.652949181,302.361447,-24.300697,18.724
encke,2024-01-21T00:00:00.000Z,0.829209956,-1.455023866,-0.189396106,1.685394460,2.665442972,302.945299,-24.165704,18.749
encke,2024-01-22T00:00:00.000Z,0.842261526,-1.461817009,-0.189474036,1.697708414,2.677771426,303.522546,-24.030151,18.773
encke,2024-01-23T00:00:00.000Z,0.855262159,-1.468521746,-0.189540507,1.709957626,2.689932947,304.093324,-23.894085,18.797
encke,2024-01-24T00:00:00.000Z,0.868212170,-1.475139566,-0.189595759,1.722142754,2.701925934,304.657763,-23.757552,18.820
encke,2024-01-25T00:00:00.000Z,0.881111878,-1.481671918,-0.189640025,1.734264442,2.713748778,305.215990,-23.620595,18.844
encke,2024-01-26T00:00:00.000Z,0.893961598,-1.488120211,-0.189673532,1.746323323,2.725399868,305.768129,-23.483255,18.866
encke,2024-01-27T00:00:00.000Z,0.906761643,-1.494485815,-0.189696499,1.758320020,2.736877586,306.314297,-23.345572,18.889
encke,2024-01-28T00:00:00.000Z,0.919512328,-1.500770066,-0.189709139,1.770255142,2.748180315,306.854612,-23.207583,18.911
encke,2024-01-29T00:00:00.000Z,0.932213962,-1.506974262,-0.189711659,1.782129292,2.759306442,307.389184,-23.069325,18.933
encke,2024-01-30T00:00:00.000Z,0.944866857,-1.513099669,-0.189704260,1.793943057,2.770254363,307.918119,-22.930833,18.954
encke,2024-01-31T00:00:00.000Z,0.957471320,-1.519147519,-0.189687137,1.805697019,2.781022491,308.441522,-22.792142,18.976
encke,2024-02-01T00:00:00.000Z,0.970027656,-1.525119013,-0.189660479,1.817391745,2.791609254,308.959491,-22.653283,18.996
encke,2024-02-02T00:00:00.000Z,0.982536171,-1.531015321,-0.189624471,1.829027797,2.802013101,309.472121,-22.514289,19.017
encke,2024-02-03T00:00:00.000Z,0.994997166,-1.536837584,-0.189579291,1.840605723,2.812232505,309.979504,-22.375191,19.037
encke,2024-02-04T00:00:00.000Z,1.007410941,-1.542586913,-0.189525114,1.852126064,2.822265961,310.481727,-22.236019,19.057
encke,2024-02-05T00:00:00.000Z,1.019777792,-1.548264395,-0.189462110,1.863589352,2.832111993,310.978872,-22.096801,19.077
encke,2024-02-06T00:00:00.000Z,1.032098016,-1.553871086,-0.189390442,1.874996108,2.841769164,311.471019,-21.957568,19.096
encke,2024-02-07T00:00:00.000Z,1.044371904,-1.559408019,-0.189310271,1.886346846,2.851236088,311.958243,-21.818348,19.115
encke,2024-02-08T00:00:00.000Z,1.056599747,-1.564876202,-0.189221753,1.897642070,2.860511454,312.440615,-21.679169,19.134
encke,2024-02-09T00:00:00.000Z,1.068781833,-1.570276619,-0.189125041,1.908882277,2.869594061,312.918199,-21.540058,19.152
encke,2024-02-10T00:00:00.000Z,1.080918446,-1.575610230,-0.189020283,1.920067955,2.878482846,313.391060,-21.401045,19.170
encke,2024-02-11T00:00:00.000Z,1.093009870,-1.580877972,-0.188907621,1.931199582,2.887176912,313.859257,-21.262156,19.188
encke,2024-02-12T00:00:00.000Z,1.105056384,-1.586080761,-0.188787198,1.942277632,2.895675540,314.322847,-21.123417,19.206
encke,2024-02-13T00:00:00.000Z,1.117058267,-1.591219493,-0.188659150,1.953302568,2.903978170,314.781888,-20.984856,19.223
encke,2024-02-14T00:00:00.000Z,1.129015792,-1.596295043,-0.188523610,1.964274847,2.912084373,315.236436,-20.846495,19.240
encke,2024-02-15T00:00:00.000Z,1.140929232,-1.601308264,-0.188380709,1.975194917,2.919993808,315.686549,-20.708360,19.257
encke,2024-02-16T00:00:00.000Z,1.152798857,-1.606259992,-0.188230573,1.986063220,2.927706184,316.132284,-20.570472,19.273
encke,2024-02-17T00:00:00.000Z,1.164624933,-1.611151045,-0.188073326,1.996880192,2.935221228,316.573698,-20.432853,19.289
encke,2024-02-18T00:00:00.000Z,1.176407724,-1.615982221,-0.187909090,2.007646258,2.942538667,317.010847,-20.295522,19.305
encke,2024-02-19T00:00:00.000Z,1.188147494,-1.620754301,-0.187737981,2.018361841,2.949658218,317.443788,-20.158499,19.321
encke,2024-02-20T00:00:00.000Z,1.199844499,-1.625468051,-0.187560115,2.029027354,2.956579582,317.872574,-20.021802,19.336
encke,2024-02-21T00:00:00.000Z,1.211498997,-1.630124218,-0.187375604,2.039643205,2.963302445,318.297259,-19.885449,19.352
encke,2024-02-22T00:00:00.000Z,1.223111241,-1.634723535,-0.187184558,2.050209795,2.969826477,318.717894,-19.749457,19.366
encke,2024-02-23T00:00:00.000Z,1.234681483,-1.639266717,-0.186987084,2.060727518,2.976151333,319.134530,-19.613844,19.381
encke,2024-02-24T00:00:00.000Z,1.246209971,-1.643754466,-0.186783287,2.071196764,2.982276655,319.547215,-19.478625,19.395
encke,2024-02-25T00:00:00.000Z,1.257696951,-1.648187470,-0.186573268,2.081617914,2.988202072,319.955995,-19.343818,19.410
encke,2024-02-26T00:00:00.000Z,1.269142665,-1.652566401,-0.186357127,2.091991346,2.993927206,320.360914,-19.209437,19.423
encke,2024-02-27T00:00:00.000Z,1.280547356,-1.656891917,-0.186134963,2.102317431,2.999451672,320.762014,-19.075498,19.437
encke,2024-02-28T00:00:00.000Z,1.291911261,-1.661164665,-0.185906870,2.112596534,3.004775086,321.159336,-18.942017,19.450
encke,2024-02-29T00:00:00.000Z,1.303234616,-1.665385277,-0.185672942,2.122829015,3.009897064,321.552916,-18.809011,19.464
encke,2024-03-01T00:00:00.000Z,1.314517654,-1.669554372,-0.185433270,2.133015227,3.014817230,321.942792,-18.676493,19.476
encke,2024-03-02T00:00:00.000Z,1.325760605,-1.673672558,-0.185187943,2.143155521,3.019535218,322.328995,-18.544481,19.489
encke,2024-03-03T00:00:00.000Z,1.336963698,-1.677740431,-0.184937049,2.153250240,3.024050680,322.711556,-18.412989,19.502
encke,2024-03-04T00:00:00.000Z,1.348127159,-1.681758573,-0.184680673,2.163299722,3.028363286,323.090505,-18.282035,19.514
encke,2024-03-05T00:00:00.000Z,1.359251211,-1.685727558,-0.184418897,2.173304301,3.032472738,323.465866,-18.151634,19.526
encke,2024-03-06T00:00:00.000Z,1.370336076,-1.689647948,-0.184151805,2.183264307,3.036378780,323.837662,-18.021803,19.537
encke,2024-03-07T00:00:00.000Z,1.381381970,-1.693520291,-0.183879476,2.193180063,3.040081222,324.205914,-17.892560,19.549
encke,2024-03-08T00:00:00.000Z,1.392389112,-1.697345130,-0.183601989,2.203051887,3.043579966,324.570638,-17.763923,19.560
encke,2024-03-09T00:00:00.000Z,1.403357714,-1.701122993,-0.183319420,2.212880096,3.046875042,324.931850,-17.635910,19.571
encke,2024-03-10T00:00:00.000Z,1.414287988,-1.704854401,-0.183031844,2.222664999,3.049966635,325.289560,-17.508540,19.582
encke,2024-03-11T00:00:00.000Z,1.425180144,-1.708539864,-0.182739335,2.232406902,3.052855105,325.643782,-17.381830,19.593
encke,2024-03-12T00:00:00.000Z,1.436034389,-1.712179884,-0.182441964,2.242106106,3.055540982,325.994526,-17.255801,19.603
encke,2024-03-13T00:00:00.000Z,1.446850928,-1.715774950,-0.182139804,2.251762908,3.058024939,326.341804,-17.130469,19.613
encke,2024-03-14T00:00:00.000Z,1.457629962,-1.719325548,-0.181832922,2.261377602,3.060307748,326.685627,-17.005852,19.623
encke,2024-03-15T00:00:00.000Z,1.468371693,-1.722832150,-0.181521387,2.270950475,3.062390234,327.026011,-16.881965,19.633
encke,2024-03-16T00:00:00.000Z,1.479076319,-1.726295221,-0.181205265,2.280481813,3.064273241,327.362969,-16.758823,19.642
encke,2024-03-17T00:00:00.000Z,1.489744037,-1.729715220,-0.180884622,2.289971896,3.065957603,327.696517,-16.636441,19.652
encke,2024-03-18T00:00:00.000Z,1.500375039,-1.733092595,-0.180559520,2.299421002,3.067444139,328.026668,-16.514833,19.661
encke,2024-03-19T00:00:00.000Z,1.510969519,-1.736427788,-0.180230024,2.308829403,3.068733642,328.353438,-16.394012,19.670
encke,2024-03-20T00:00:00.000Z,1.521527665,-1.739721231,-0.179896193,2.318197368,3.069826888,328.676840,-16.273992,19.678
encke,2024-03-21T00:00:00.000Z,1.532049667,-1.742973351,-0.179558089,2.327525165,3.070724634,328.996887,-16.154785,19.687
encke,2024-03-22T00:00:00.000Z,1.542535709,-1.746184567,-0.179215771,2.336813053,3.071427620,329.313592,-16.036404,19.695
encke,2024-03-23T00:00:00.000Z,1.552985976,-1.749355289,-0.178869296,2.346061293,3.071936575,329.626964,-15.918864,19.703
encke,2024-03-24T00:00:00.000Z,1.563400649,-1.752485921,-0.178518722,2.355270139,3.072252218,329.937015,-15.802175,19.711
encke,2024-03-25T00:00:00.000Z,1.573779909,-1.755576863,-0.178164104,2.364439843,3.072375253,330.243751,-15.686353,19.719
encke,2024-03-26T00:00:00.000Z,1.584123934,-1.758628503,-0.177805497,2.373570653,3.072306379,330.547182,-15.571409,19.726
encke,2024-03-27T00:00:00.000Z,1.594432899,-1.761641227,-0.177442956,2.382662814,3.072046288,330.847311,-15.457357,19.734
encke,2024-03-28T00:00:00.000Z,1.604706979,-1.764615413,-0.177076531,2.391716568,3.071595669,331.144143,-15.344211,19.741
encke,2024-03-29T00:00:00.000Z,1.614946347,-1.767551431,-0.176706277,2.400732154,3.070955214,331.437680,-15.231985,19.748
encke,2024-03-30T00:00:00.000Z,1.625151172,-1.770449649,-0.176332243,2.409709806,3.070125623,331.727923,-15.120693,19.754
encke,2024-03-31T00:00:00.000Z,1.635321624,-1.773310424,-0.175954479,2.418649758,3.069107613,332.014870,-15.010350,19.761
encke,2024-04-01T00:00:00.000Z,1.645457870,-1.776134112,-0.175573035,2.427552240,3.067901926,332.298517,-14.900972,19.767
encke,2024-04-02T00:00:00.000Z,1.655560074,-1.778921060,-0.175187959,2.436417476,3.066509341,332.578858,-14.792575,19.773
encke,2024-04-03T00:00:00.000Z,1.665628401,-1.781671612,-0.174799298,2.445245692,3.064930689,332.855885,-14.685175,19.779
encke,2024-04-04T00:00:00.000Z,1.675663012,-1.784386103,-0.174407099,2.454037108,3.063166872,333.129587,-14.578790,19.785
encke,2024-04-05T00:00:00.000Z,1.685664066,-1.787064866,-0.174011407,2.462791942,3.061218888,333.399952,-14.473438,19.791
encke,2024-04-06T00:00:00.000Z,1.695631724,-1.789708227,-0.173612268,2.471510409,3.059087864,333.666963,-14.369138,19.796
encke,2024-04-07T00:00:00.000Z,1.705566140,-1.792316509,-0.173209725,2.480192722,3.056775075,333.930604,-14.265910,19.801
encke,2024-04-08T00:00:00.000Z,1.715467471,-1.794890027,-0.172803822,2.488839090,3.054281971,334.190857,-14.163773,19.806
encke,2024-04-09T00:00:00.000Z,1.725335870,-1.797429094,-0.172394602,2.497449721,3.051610172,334.447704,-14.062747,19.811
encke,2024-04-10T00:00:00.000Z,1.735171489,-1.799934015,-0.171982106,2.506024820,3.048761449,334.701127,-13.962851,19.816
encke,2024-04-11T00:00:00.000Z,1.744974477,-1.802405094,-0.171566377,2.514564589,3.045737685,334.951109,-13.864103,19.820
encke,2024-04-12T00:00:00.000Z,1.754744985,-1.804842629,-0.171147454,2.523069227,3.042540832,335.197635,-13.766521,19.825
encke,2024-04-13T00:00:00.000Z,1.764483158,-1.807246911,-0.170725377,2.531538933,3.039172869,335.440690,-13.670120,19.829
encke,2024-04-14T00:00:00.000Z,1.774189144,-1.809618231,-0.170300186,2.539973900,3.035635770,335.680260,-13.574917,19.833
encke,2024-04-15T00:00:00.000Z,1.783863086,-1.811956872,-0.169871920,2.548374322,3.031931496,335.916333,-13.480928,19.837
encke,2024-04-16T00:00:00.000Z,1.793505126,-1.814263115,-0.169440615,2.556740388,3.028061982,336.148895,-13.388167,19.840
encke,2024-04-17T00:00:00.000Z,1.803115408,-1.816537237,-0.169006310,2.565072287,3.024029149,336.377931,-13.296650,19.844
encke,2024-04-18T00:00:00.000Z,1.812694069,-1.818779509,-0.168569041,2.573370205,3.019834899,336.603426,-13.206392,19.847
encke,2024-04-19T00:00:00.000Z,1.822241249,-1.820990199,-0.168128845,2.581634324,3.015481126,336.825366,-13.117407,19.850
encke,2024-04-20T00:00:00.000Z,1.831757085,-1.823169573,-0.167685757,2.589864827,3.010969718,337.043734,-13.029710,19.853
encke,2024-04-21T00:00:00.000Z,1.841241712,-1.825317890,-0.167239812,2.598061892,3.006302556,337.258512,-12.943318,19.856
neowise,2020-01-03T00:00:00.000Z,-2.196734398,0.070947363,-2.420678395,3.269611512,3.261680967,175.849638,-52.151856,20.970
neowise,2020-01-04T00:00:00.000Z,-2.186942540,0.074407983,-2.412154023,3.256799234,3.236974602,175.700333,-52.407234,20.933
neowise,2020-01-05T00:00:00.000Z,-2.177131947,0.077867969,-2.403608984,3.243964100,3.212275672,175.539316,-52.663849,20.895
neowise,2020-01-06T00:00:00.000Z,-2.167302481,0.081327284,-2.395043108,3.231105949,3.187588674,175.366181,-52.921629,20.857
neowise,2020-01-07T00:00:00.000Z,-2.157454001,0.084785890,-2.386456218,3.218224619,3.162918115,175.180507,-53.180493,20.819
neowise,2020-01-08T00:00:00.000Z,-2.147586367,0.088243746,-2.377848138,3.205319942,3.138268517,174.981855,-53.440359,20.781
neowise,2020-01-09T00:00:00.000Z,-2.137699435,0.091700814,-2.369218689,3.192391754,3.113644409,174.769772,-53.701135,20.742
neowise,2020-01-10T00:00:00.000Z,-2.127793059,0.095157051,-2.360567688,3.179439884,3.089050327,174.543786,-53.962722,20.703
neowise,2020-01-11T00:00:00.000Z,-2.117867091,0.098612416,-2.351894950,3.166464161,3.064490817,174.303406,-54.225016,20.664
